Symbol,Name,Exchange,Industry,SIC Description
RDNT,Radnet Inc,NASDAQ,Medical - Outpatient & Hm Care,SIC-8071 Services-Medical Laboratories
RDUS,Radius Recycling Inc,NASDAQ,Waste Removal Svcs,SIC-5090 Wholesale-Misc Durable Goods
RDVT,Red Violet Inc,NASDAQ,Internet Software Services,SIC-7372 Services-Prepackaged Software
RDW,Redwire Corp,NYSE,Aerospace - Defense,SIC-3760 Guided Missiles & Space Vehicles & Parts
RDZN,Roadzen Inc,NASDAQ,Insurance - Proprty & Casualty,"SIC-6411 Insurance Agents, Brokers & Service"
REAL,The Realreal Inc,NASDAQ,Consumer Prdts - Misc Discr,SIC-5900 Retail-Miscellaneous Retail
REAX,Real Brokerage Inc,NASDAQ,Technology Services,SIC-6531 Real Estate Agents & Managers (For Others)
REFI,Chicago Atlantic Real Estate Finance Inc,NASDAQ,Finance - Misc Services,SIC-6798 Real Estate Investment Trusts
REI,Ring Energy Inc,NYSE Arca,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
REKR,Rekor Systems Inc,NASDAQ,Internet - Software,"SIC-3669 Communications Equipment, NEC"
RELL,Richardson Electrncs,NASDAQ,Electronics - Parts Distrib,"SIC-5065 Wholesale-Electronic Parts & Equipment, NEC"
RELY,Remitly Global Inc,NASDAQ,Financial Transaction Services,"SIC-7389 Services-Business Services, NEC"
RENB,Renovaro Inc,NASDAQ,Medical - Biomedical,N/A
REPL,Replimune Group Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
REPX,Riley Exploration Permian Inc,NYSE Arca,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
RES,RPC Inc,NYSE,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
REVG,Rev Group Inc,NYSE,Transportation - Services,SIC-3711 Motor Vehicles & Passenger Car Bodies
REX,Rex American Resources Corp,NYSE,Biofuels,SIC-2860 Industrial Organic Chemicals
REZI,Resideo Technologies Inc,NYSE,Protection - Safety,SIC-5072 Wholesale-Hardware
RGCO,Rgc Resources Inc,NASDAQ,Oil - Refining and Marketing,SIC-4923 Natural Gas Transmission & Distribution
RGLS,Regulus Therapeutics,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
RGNX,Regenxbio Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
RGP,Resources Connection Inc,NASDAQ,Staffing,"SIC-7389 Services-Business Services, NEC"
RGR,Sturm Ruger & Company,NYSE,Leisure & Recreational Prdcts,"SIC-3480 Ordnance & Accessories, (No Vehicles/Guided"
RGTI,Rigetti Computing Inc,NASDAQ,Computer - Software,N/A
RHP,Ryman Hospitality Properties REIT,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
RICK,RCI Hospitality Hold,NASDAQ,Leisure & Recreation Services,SIC-5812 Retail-Eating Places
RIG,Transocean Inc,NYSE,Oil & Gas - Drilling,SIC-1381 Drilling Oil & Gas Wells
RIGL,Rigel Pharmaceuticals,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
RILY,B. Riley Financl,NASDAQ,Auction Valuation Services,SIC-6282 Investment Advice
RIOT,Riot Platforms Inc,NASDAQ,Technology Services,SIC-6199 Finance Services
RKLB,Rocket Lab USA Inc,NASDAQ,Aerospace - Defense,SIC-3760 Guided Missiles & Space Vehicles & Parts
RLAY,Relay Therapeutics Inc,NASDAQ,Medical - Drugs,"SIC-2836 Biological Products, (No Disgnostic Substanc"
RLGT,Radiant Logistics,NYSE Arca,Transportation - Air Freight,SIC-4731 Arrangement of Transportation of Freight & C
RLJ,Rlj Lodging Trust,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
RM,Regional Managment Corp,NYSE,Finance - Consumer Loans,SIC-6141 Personal Credit Institutions
RMAX,Re/Max Holdings Inc,NYSE,Real Estate Operations,SIC-6531 Real Estate Agents & Managers (For Others)
RMBL,Rumbleon Inc,NASDAQ,Internet Commerce,SIC-7371 Services-Computer Programming Services
RMBS,Rambus Inc,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
RMNI,Rimini Street Inc,NASDAQ,Internet - Software,"SIC-7389 Services-Business Services, NEC"
RMR,The Rmr Grp A,NASDAQ,Real Estate Operations,SIC-8742 Services-Management Consulting Services
RNA,Avidity Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
RNAC,Cartesian Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
RNGR,Ranger Energy Services Inc Cl A,NYSE,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
RNST,Renasant Corp,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
ROAD,Construction Partners Inc Cl A,NASDAQ,Building & Construction - Misc,SIC-1600 Heavy Construction Other Than Bldg Const - C
ROCK,Gibraltar Ind Inc,NASDAQ,Building & Construction - Misc,"SIC-3310 Steel Works, Blast Furnaces & Rolling & Fini"
ROG,Rogers Corp,NYSE,Electronics - Misc Components,"SIC-2821 Plastic Materials, Synth Resins & Nonvulcan"
ROIC,Retail Opp Invts Corp,NASDAQ,REIT - Equity Trust Retail,SIC-6798 Real Estate Investment Trusts
ROOT,Root Inc,NASDAQ,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
RPAY,Repay Holdings Corp Cl A,NASDAQ,Financial Transaction Services,"SIC-7389 Services-Business Services, NEC"
RPD,Rapid7 Inc,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
RRBI,Red River Bancshares Inc,NASDAQ,Banks - Southwest,SIC-6022 State Commercial Banks
RRR,Red Rock Resorts Inc,NASDAQ,Gaming,SIC-7011 Hotels & Motels
RSI,Rush Street Interactive Inc,NYSE,Gaming,SIC-7990 Services-Miscellaneous Amusement & Recreatio
RSVR,Reservoir Media Inc,NASDAQ,Media Conglomerates,SIC-7900 Services-Amusement & Recreation Services
RUN,Sunrun Inc,NASDAQ,Solar,"SIC-3690 Miscellaneous Electrical Machinery, Equipmen"
RUSHA,Rush Enterprises  Cl A,NASDAQ,Retail - Wsale Auto & Trucks,SIC-5500 Retail-Auto Dealers & Gasoline Stations
RUSHB,Rush Enterprises  Cl B,NASDAQ,Retail - Wsale Auto & Trucks,SIC-5500 Retail-Auto Dealers & Gasoline Stations
RVLV,Revolve Group Inc,NYSE,Internet Commerce,SIC-5961 Retail-Catalog & Mail-Order Houses
RVMD,Revolution Medicines Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
RVNC,Revance Therapeutics,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
RWT,Redwood Trust,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
RXO,Rxo Inc,NYSE,Transportation - Services,SIC-4700 Transportation Services
RXRX,Recursion Pharmaceuticals Inc Cl A,NASDAQ,Medical - Drugs,"SIC-2836 Biological Products, (No Disgnostic Substanc"
RXST,Rxsight Inc,NASDAQ,Medical Instruments,SIC-3851 Ophthalmic Goods
RXT,Rackspace Technology Inc,NASDAQ,Technology Services,"SIC-7370 Services-Computer Programming, Data Processi"
RYAM,Rayonier Advanced Materials Inc,NYSE,Paper & Related Products,SIC-2611 Pulp Mills
RYI,Ryerson Holding Corp,NYSE,Steel - Producers,SIC-5051 Wholesale-Metals Service Centers & offices
RYTM,Rhythm Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
SABR,Sabre Corp,NASDAQ,Internet Software Services,"SIC-7370 Services-Computer Programming, Data Processi"
SAFE,Safehold Inc,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
SAFT,Safety Ins Group Inc,NASDAQ,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
SAGE,Sage Therapeutic Com,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
SAH,Sonic Automotive,NYSE,Retail - Wsale Auto & Trucks,SIC-5500 Retail-Auto Dealers & Gasoline Stations
SAMG,Silvercrest Ast Cm A,NASDAQ,Finance - Investment Mgmt,SIC-6282 Investment Advice
SANA,Sana Biotechnology Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
SANM,Sanmina Corp,NASDAQ,Electronic Manufacturing,SIC-3672 Printed Circuit Boards
SASR,Sandy Spring Bancorp,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
SATS,Echostar Corp,NASDAQ,Satellite Communication,"SIC-4899 Communications Services, NEC"
SAVA,Cassava Sciences Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
SAVE,Spirit Airlines Inc,NYSE,Transportation - Airline,"SIC-4512 Air Transportation, Scheduled"
SB,Safe Bulkers Inc,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
SBCF,Seacoast Banking Corp,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
SBGI,Sinclair Inc,NASDAQ,Media Conglomerates,SIC-4833 Television Broadcasting Stations
SBH,Sally Beauty Holdings,NYSE,Retail - Misc & Diversified,"SIC-5990 Retail-Retail Stores, NEC"
SBRA,Sabra REIT,NASDAQ,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
SBSI,Southside Bancshares,NASDAQ,Banks - Southwest,SIC-6022 State Commercial Banks
SBT,Sterling Bancorp Inc [Southfield Mi],NASDAQ,Banks - Northeast,"SIC-6035 Savings Institution, Federally Chartered"
SCHL,Scholastic Corp,NASDAQ,Publishing - Books,SIC-2731 Books: Publishing or Publishing & Printing
SCL,Stepan Company,NYSE,Chemical - Diversified,"SIC-2840 Soap, Detergents, Cleaning Preparations, Per"
SCLX,Scilex Holding Co.,NASDAQ,Medical - Biomedical,N/A
SCPH,SC Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
SCS,Steelcase Inc,NYSE,Business Office Products,SIC-2522 Office Furniture (No Wood)
SCSC,Scansource Inc,NASDAQ,Industrial Services,SIC-5045 Wholesale-Computers & Peripheral Equipment &
SCVL,Shoe Carnival Inc,NASDAQ,Retail - Apparel & Shoes,SIC-5661 Retail-Shoe Stores
SCWO,374Water Inc,NASDAQ,Waste Removal Svcs,SIC-3621 Motors & Generators
SD,Sandridge Energy Inc,NYSE,Oil - US Integrated,SIC-1311 Crude Petroleum & Natural Gas
SDGR,Schrodinger Inc,NASDAQ,Medical Information Systems,SIC-2834 Pharmaceutical Preparations
SDRL,Seadrill 2021 Ltd,NYSE,Oil & Gas - Drilling,SIC-1381 Drilling Oil & Gas Wells
SEAT,Vivid Seats Inc Cl A,NASDAQ,Technology Services,SIC-7990 Services-Miscellaneous Amusement & Recreatio
SEM,Select Medical Holdings Corp,NYSE,Medical - HMO,SIC-8060 Services-Hospitals
SEMR,Semrush Holdings Inc Cl A,NYSE,Internet - Software,SIC-7372 Services-Prepackaged Software
SENEA,Seneca Foods Corp A,NASDAQ,Food - Misc & Diversified,"SIC-2033 Canned, Fruits, Veg, Preserves, Jams & Jelli"
SERA,Sera Prognostics Inc Cl A,NASDAQ,Medical Services,SIC-8071 Services-Medical Laboratories
SES,Ses Ai Corp,NYSE,Electronics Products - Misc,N/A
SEVN,Seven Hills Realty Trust,NASDAQ,N/A,N/A
SEZL,Sezzle Inc,NASDAQ,Financial Transaction Services,"SIC-7389 Services-Business Services, NEC"
SFBS,Servisfirst Bancs,NYSE,Finance - Savings & Loan,SIC-6022 State Commercial Banks
SFIX,Stitch Fix Inc,NASDAQ,Retail - Apparel & Shoes,SIC-5961 Retail-Catalog & Mail-Order Houses
SFL,Ship Finance International,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
SFM,Sprouts Farmers Market,NASDAQ,Food Items - Wholesale,SIC-5411 Retail-Grocery Stores
SFNC,Simmons First Natl,NASDAQ,Banks - Southeast,SIC-6021 National Commercial Banks
SFST,Southern First Bancs,NASDAQ,Banks - Southeast,SIC-6021 National Commercial Banks
SG,Sweetgreen Inc Cl A,NYSE,Retail - Restaurants,SIC-5812 Retail-Eating Places
SGC,Superior Uniform Group,NASDAQ,Textile - Apparel,SIC-2300 Apparel & Other Finished Prods of Fabrics &
SGH,Smart Global Holdings Inc,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
SGHC,Super Group [Sghc] Ltd,NYSE,Gaming,SIC-7990 Services-Miscellaneous Amusement & Recreatio
SGHT,Sight Sciences Inc,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
SGRY,Surgery Partners CS,NASDAQ,Medical Services,SIC-8062 Services-General Medical & Surgical Hospital
SHAK,Shake Shack Inc,NYSE,Retail - Restaurants,SIC-5810 Retail-Eating & Drinking Places
SHBI,Shore Bancshares Inc,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
SHEN,Shenandoah Telecom,NASDAQ,Diversified Comm Services,SIC-4813 Telephone Communications (No Radiotelephone)
SHLS,Shoals Technologies Group Cl A,NASDAQ,Solar,SIC-3674 Semiconductors & Related Devices
SHO,Sunstone Hotel Investors,NYSE,REIT - Equity Trust Other,SIC-7011 Hotels & Motels
SHOO,Steven Maddens Ltd,NASDAQ,Shoes and Related Apparel,"SIC-3140 Footwear, (No Rubber)"
SHYF,The Shyft Group Inc,NASDAQ,Auto - Truck Original Parts,SIC-3711 Motor Vehicles & Passenger Car Bodies
SIBN,Si-Bone Inc,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
SIG,Signet Jewelers Ltd,NYSE,Retail - Jewelry,SIC-5944 Retail-Jewelry Stores
SIGA,Siga Technologies Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
SIGI,Selective Ins Group,NASDAQ,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
SITC,Site Centers Corp,NYSE,REIT - Equity Trust Retail,SIC-6798 Real Estate Investment Trusts
SITM,Sitime Corp,NASDAQ,Electronics Products - Misc,SIC-3674 Semiconductors & Related Devices
SJW,SJW Corp,NYSE,Utility - Water Supply,SIC-4941 Water Supply
SKIN,The Beauty Health Co.,NASDAQ,Medical Services,SIC-3841 Surgical & Medical Instruments & Apparatus
SKT,Tanger Inc,NYSE,REIT - Equity Trust Retail,SIC-6798 Real Estate Investment Trusts
SKWD,Skyward Specialty Insurance Group Inc,NASDAQ,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
SKY,Champion Homes Inc,NYSE,Building - Mobile Homes & RV,SIC-2451 Mobile Homes
SKYE,Skye Bioscience Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
SKYH,Sky Harbour Group Corp,NYSE Arca,Aerospace - Defense Equipment,SIC-6500 Real Estate
SKYT,Skywater Technology Inc,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
SKYW,Skywest Inc,NASDAQ,Transportation - Airline,"SIC-4512 Air Transportation, Scheduled"
SLAB,Silicon Labs Inc,NASDAQ,Semi Analog & Mixed,SIC-3674 Semiconductors & Related Devices
SLDB,Solid Biosciences Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
SLDP,Solid Power Inc Cl A,NASDAQ,Auto - Truck Original Parts,"SIC-3690 Miscellaneous Electrical Machinery, Equipmen"
SLG,SL Green Realty Corp,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
SLND,Southland Holdings Inc,NYSE Arca,Building & Construction - Misc,SIC-1600 Heavy Construction Other Than Bldg Const - C
SLNO,Soleno Therapeutics Inc,NASDAQ,Medical - Drugs,SIC-3845 Electromedical & Electrotherapeutic Apparatu
SLP,Simulations Plus Inc,NASDAQ,Computer - Software,SIC-7373 Services-Computer Integrated Systems Design
SLQT,Selectquote Inc,NYSE,Insurance - Multi Line,"SIC-6411 Insurance Agents, Brokers & Service"
SLRN,Acelyrin Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
SLVM,Sylvamo Corp,NYSE,Paper & Related Products,SIC-2621 Paper Mills
SM,Sm Energy Company,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
SMBC,Southern MO Bancorp,NASDAQ,Finance - Savings & Loan,"SIC-6036 Savings Institutions, Not Federally Chartere"
SMBK,Smartfinancial Inc,NYSE,Banks - Northeast,SIC-6021 National Commercial Banks
SMHI,Seacor Marine Holdings Inc,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
SMID,Smith-Midland Corp,NASDAQ,Building - CMT & CNT & AG,"SIC-3272 Concrete Products, Except Block & Brick"
SMLR,Semler Scientific,NASDAQ,Medical Instruments,SIC-3845 Electromedical & Electrotherapeutic Apparatu
SMMT,Summit Therapeu ADR,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
SMP,Standard Motor Products,NYSE,Auto - Truck Replacement Parts,SIC-3714 Motor Vehicle Parts & Accessories
SMPL,The Simply Good Foods Company,NASDAQ,Food - Confectionery,SIC-2000 Food and Kindred Products
SMR,Nuscale Power Corp,NYSE,Electrical Power,SIC-3443 Fabricated Plate Work (Boiler Shops)
SMRT,Smartrent Inc,NYSE,Technology Services,SIC-7373 Services-Computer Integrated Systems Design
SMTC,Semtech Corp,NASDAQ,Semi Analog & Mixed,SIC-3674 Semiconductors & Related Devices
SMTI,Sanara Medtech Inc,NASDAQ,Medical Products,"SIC-3842 Orthopedic, Prosthetic & Surgical Appliances"
SNBR,Sleep Number Corp,NASDAQ,Furniture,SIC-2510 Household Furniture
SNCY,Sun Country Airlines Holdings Inc,NASDAQ,Transportation - Airline,"SIC-4512 Air Transportation, Scheduled"
SNDA,Sonida Senior Living Inc,NYSE,Medical Services,SIC-8050 Services-Nursing & Personal Care Facilities
SNDX,Syndax Pharma,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
SNEX,Stonex Group Inc,NASDAQ,Finance - Misc Services,"SIC-6200 Security & Commodity Brokers, Dealers, Excha"
SOC,Sable Offshore Corp,NYSE,Oil - US Integrated,SIC-1311 Crude Petroleum & Natural Gas
SONO,Sonos Inc,NASDAQ,Audio & Video Products,SIC-3651 Household Audio & Video Equipment
SOUN,Soundhound Ai Inc Cl A,NASDAQ,IT Services,SIC-7372 Services-Prepackaged Software
SPCE,Virgin Galactic Holdings Inc,NYSE,Aerospace - Defense,SIC-4700 Transportation Services
SPFI,South Plains Financial Inc,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
SPHR,Sphere Entertainment CO,NYSE,Media Conglomerates,SIC-7900 Services-Amusement & Recreation Services
SPIR,Spire Global Inc,NYSE,Aerospace - Defense,"SIC-4899 Communications Services, NEC"
SPNS,Sapiens Intl Corp NV,NASDAQ,Computer - Software,SIC-7372 Services-Prepackaged Software
SPNT,Siriuspoint Ltd,NYSE,Insurance - Multi Line,"SIC-6331 Fire, Marine & Casualty Insurance"
SPOK,Spok Holdings Inc,NASDAQ,Wireless National,SIC-4812 Radiotelephone Communications
SPRY,Ars Pharmaceuticals Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
SPSC,Sps Commerce Inc,NASDAQ,Business Services,SIC-7372 Services-Prepackaged Software
SPT,Sprout Social Inc Cl A,NASDAQ,Internet - Services,SIC-7372 Services-Prepackaged Software
SPTN,Spartannash Company,NASDAQ,Food Items - Wholesale,"SIC-5141 Wholesale-Groceries, General Line"
SPXC,SPX Corp,NYSE,Technology Services,SIC-3540 Metalworking Machinery & Equipment
SQSP,Squarespace Inc Cl A,NYSE,Internet Software Services,SIC-7372 Services-Prepackaged Software
SR,Spire Inc,NYSE,Utility - Gas Distribution,SIC-4924 Natural Gas Distribution
SRCE,1st Source Corp,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
SRDX,Surmodics Inc,NASDAQ,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
SRI,Stoneridge Inc,NYSE,Electronics - Misc Components,SIC-3714 Motor Vehicle Parts & Accessories
SRRK,Scholar Rock Holding Corp,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
SSB,Southstate Corp,NYSE,Finance - Misc Services,SIC-6022 State Commercial Banks
SSBK,Southern States Bancshares Inc,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
SSP,E.W. Scripps Company,NASDAQ,Broadcast - Radio & TV,SIC-4833 Television Broadcasting Stations
SSRM,Ssr Mining Inc,NASDAQ,Mining - Misc,SIC-6795 Mineral Royalty Traders
SST,System1 Inc,NYSE,Advertising Marketing Services,"SIC-7370 Services-Computer Programming, Data Processi"
SSTI,Soundthinking Inc,NASDAQ,Protection - Safety,SIC-7372 Services-Prepackaged Software
SSTK,Shutterstock Inc,NYSE,Internet - Content,SIC-7374 Services-Computer Processing & Data Preparat
STAA,Staar Surgical Company,NASDAQ,Medical - Dental Suppliers,SIC-3851 Ophthalmic Goods
STBA,S&T Bancorp Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
STC,Stewart Information Services Corp,NYSE,Insurance - Proprty & Casualty,SIC-6361 Title Insurance
STEL,Stellar Bancorp Inc,NYSE,Banks - Southeast,SIC-6021 National Commercial Banks
STEM,Stem Inc,NYSE,IT Services,N/A
STEP,Stepstone Group Inc Cl A,NASDAQ,Finance - Misc Services,SIC-6282 Investment Advice
STER,Sterling Check Corp,NASDAQ,Technology Services,SIC-7374 Services-Computer Processing & Data Preparat
STGW,Stagwell Inc,NASDAQ,Advertising Marketing Services,SIC-7311 Services-Advertising Agencies
STHO,Star Holdings,NASDAQ,Real Estate Operations,"SIC-6519 Lessors of Real Property, NEC"
STKL,Sunopta Inc,NASDAQ,Food - Misc & Diversified,SIC-5150 Wholesale-Farm Product Raw Materials
STKS,The One Group,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
STNE,Stoneco Ltd Cl A,NASDAQ,Internet - Software,SIC-7374 Services-Computer Processing & Data Preparat
STNG,Scorpio Tankers Inc,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
STOK,Stoke Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
STR,Sitio Royalties Corp,NYSE,Oil - US Royalty Trusts,SIC-1311 Crude Petroleum & Natural Gas
STRA,Strayer Education,NASDAQ,Schools,SIC-8200 Services-Educational Services
STRL,Sterling Infrastructure Inc,NASDAQ,Engineering & R&D Services,SIC-1600 Heavy Construction Other Than Bldg Const - C
STRO,Sutro Biopharma Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
STRS,Stratus Pptys Inc,NASDAQ,Real Estate Operations,SIC-6552 Land Subdividers & Developers (No Cemeteries
STRW,Strawberry Fields REIT Inc,NYSE Arca,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
STTK,Shattuck Labs Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
STXS,Stereotaxis Inc,NYSE Arca,Medical Instruments,SIC-3845 Electromedical & Electrotherapeutic Apparatu
SUM,Summit Materials Inc,NYSE,Building - CMT & CNT & AG,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
SUNS,Sunrise Realty Trust,NASDAQ,Real Estate Operations,N/A
SUPN,Supernus Pharm,NASDAQ,Medical - Generic Drugs,SIC-2834 Pharmaceutical Preparations
SVC,Service Properties Trust,NASDAQ,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
SVRA,Savara Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
SVV,Savers Value Village Inc,NYSE,Textile - Apparel,SIC-5900 Retail-Miscellaneous Retail
SWBI,Smith & Wesson Brands Inc,NASDAQ,Leisure & Recreational Prdcts,"SIC-3480 Ordnance & Accessories, (No Vehicles/Guided"
SWI,Solarwinds Corp,NYSE,Internet - Software,SIC-7372 Services-Prepackaged Software
SWIM,Latham Group Inc,NASDAQ,Building & Construction - Misc,"SIC-3089 Plastics Products, NEC"
SWKH,Swk Holdings Corp,NASDAQ,Finance - Misc Services,SIC-6159 Miscellaneous Business Credit Institution
SWTX,Springworks Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
SWX,Southwest Gas Corp,NYSE,Utility - Gas Distribution,SIC-4923 Natural Gas Transmission & Distribution
SXC,Suncoke Energy Inc,NYSE,Coal,"SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
SXI,Standex International Corp,NYSE,Machinery - General Industrial,SIC-3580 Refrigeration & Service Industry Machinery
SXT,Sensient Technologies Corp,NYSE,Chemical - Specialty,SIC-2860 Industrial Organic Chemicals
SYBT,Stock Yards Bancorp,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
SYNA,Synaptics Inc,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
SYRE,Spyre Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TALK,Talkspace Inc,NASDAQ,Medical Information Systems,SIC-8000 Services-Health Services
TALO,Talos Energy Inc,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
TARS,Tarsus Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
TAYD,Taylor Devices Inc,NASDAQ,Machinery - General Industrial,"SIC-3569 General Industrial Machinery & Equipment, NE"
TBBK,The Bancorp Inc,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
TBI,Trueblue Inc,NYSE,Staffing,SIC-7363 Services-Help Supply Services
TBPH,Theravance Bio Ord,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
TCBI,Texas Capital Bncsh,NASDAQ,Banks - Southwest,SIC-6022 State Commercial Banks
TCBK,Trico Bancshares,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
TCBX,Third Coast Bancshares Inc,NASDAQ,Banks - Southeast,"SIC-6036 Savings Institutions, Not Federally Chartere"
TCI,Transcontinental Realty Investors,NYSE,Real Estate Developers,SIC-6798 Real Estate Investment Trusts
TCMD,Tactile Systems Technology Inc,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
TCRX,Tscan Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
TCX,Tucows Inc Cl A,NASDAQ,Internet - Content,SIC-7374 Services-Computer Processing & Data Preparat
TDOC,Teladoc Health Inc,NYSE,Medical Services,SIC-8011 Services-Offices & Clinics of Doctors of Med
TDS,Telephone and Data Systems,NYSE,Wireline National,SIC-4813 Telephone Communications (No Radiotelephone)
TDUP,Thredup Inc Cl A,NASDAQ,Consumer Prdts - Misc Staple,N/A
TDW,Tidewater Inc,NYSE,Oil - US Integrated,SIC-4400 Water Transportation
TENB,Tenable Holdings Inc,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
TERN,Terns Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TEX,Terex Corp,NYSE,Machinery - Construct & Mining,"SIC-3537 Industrial Trucks, Tractors, Trailors & Stac"
TFIN,Triumph Financial Inc,NASDAQ,Finance - Misc Services,SIC-6022 State Commercial Banks
TG,Tredegar Corp,NYSE,Chemical - Plastics,SIC-3350 Rolling Drawing & Extruding of Nonferrous Me
TGI,Triumph Group,NYSE,Aerospace - Defense Equipment,SIC-3720 Aircraft & Parts
